"region","cell_class","panel","gene","bin","z_pre","offset","z_post"
"MTG","Astro","HK","UBC",0.15,0.180048488044451,0.0158398877419187,0.164208600302533
"MTG","Astro","HK","UBC",0.25,0.0800603472485671,0.0116301375692127,0.0684302096793544
"MTG","Astro","HK","UBC",0.35,0.195868197021177,0.00173785494192052,0.194130342079256
"MTG","Astro","HK","UBC",0.45,0.217262764398105,0.0156015083396798,0.201661256058425
"MTG","Astro","HK","UBC",0.55,-0.141841952986231,0.00065879251592257,-0.142500745502154
"MTG","Astro","HK","UBC",0.65,0.0822929909920922,0.0102102428535229,0.0720827481385693
"MTG","Astro","HK","UBC",0.75,-0.0952126719658369,5.77811448004009e-05,-0.0952704531106373
"MTG","Astro","HK","UBC",0.85,-0.0633154504622616,-0.00660121207881921,-0.0567142383834424
"MTG","Astro","HK","UBC",0.95,-0.013892155408151,-0.0194205615898604,0.00552840618170941
"MTG","Astro","HK","RPLP0",0.15,0.199359992299616,0.0158398877419187,0.183520104557698
"MTG","Astro","HK","RPLP0",0.25,0.0675718805036958,0.0116301375692127,0.0559417429344831
"MTG","Astro","HK","RPLP0",0.35,0.0427639680337932,0.00173785494192052,0.0410261130918727
"MTG","Astro","HK","RPLP0",0.45,-0.00376405089375047,0.0156015083396798,-0.0193655592334303
